0,1,2
Muscular stiffness,MRSA - Methicillin resistant Staphylococcus aureus infection,1.0
Muscular stiffness,STUVE-WIEDEMANN SYNDROME,2.0
Muscular stiffness,"Respiratory Distress Syndrome, Adult",1.0
Muscular stiffness,Van der Woude syndrome,3.0
Muscular stiffness,"AUTOINFLAMMATION, LIPODYSTROPHY, AND DERMATOSIS SYNDROME",1.0
Muscular stiffness,"Foramen Ovale, Patent",1.0
Muscular stiffness,Altitude Sickness,1.0
Muscular stiffness,Infarction of spinal cord,1.0
Muscular stiffness,Acute infectious lymphocytosis,1.0
Muscular stiffness,Agenesis of corpus callosum,3.0
Muscular stiffness,Breathing abnormally deep,1.0
Muscular stiffness,Chest Pain,1.0
Muscular stiffness,Constipation,1.0
Muscular stiffness,Syncope,1.0
Muscular stiffness,Arm Pain,1.0
Muscular stiffness,Mastodynia,1.0
Muscular stiffness,Punctate inner choroidopathy,2.0
Muscular stiffness,Abnormal heart beat,1.0
Muscular stiffness,Weight symptom (finding),1.0
Muscular stiffness,Tropical Spastic Paraparesis,2.0
Muscular stiffness,Simian Acquired Immunodeficiency Syndrome,2.0
Muscular stiffness,Wiskott-Aldrich Syndrome,2.0
Muscular stiffness,Preeclamptic toxemia,2.0
Muscular stiffness,Heparin-induced thrombocytopenia,1.0
Muscular stiffness,Painful Bladder Syndrome,2.0
Muscular stiffness,Bronchiectasis,2.0
Muscular stiffness,Psoriasis,1.0
Muscular stiffness,"Failure of Tooth Eruption, Primary",2.0
Muscular stiffness,Dryness of eye,2.0
Muscular stiffness,Chronic lobular hepatitis,2.0
Muscular stiffness,Lesch-Nyhan Syndrome,2.0
Muscular stiffness,Vitelliform Macular Dystrophy,2.0
Muscular stiffness,Indifferent mood,2.0
Muscular stiffness,Pneumopericardium,1.0
Muscular stiffness,Pancreatic Pseudocyst,1.0
Muscular stiffness,Zunich neuroectodermal syndrome,1.0
Muscular stiffness,Nodular glomerulosclerosis,1.0
Muscular stiffness,Purpura pigmentosa chronica,1.0
Sighing respiration,Hamman-Rich syndrome,1.0
Sighing respiration,Lung Problem,1.0
Sighing respiration,Ache,1.0
Sighing respiration,Malignant hyperpyrexia due to anesthesia,1.0
Sighing respiration,Gigantism,1.0
Sighing respiration,Myocardial Ischemia,1.0
Sighing respiration,STUVE-WIEDEMANN SYNDROME,1.0
Sighing respiration,Juvenile-Onset Still Disease,1.0
Sighing respiration,Marinesco-Sjogren syndrome,1.0
Sighing respiration,Jet Lag Syndrome,1.0
Sighing respiration,Wasting,1.0
Sighing respiration,Chronic Headache,1.0
Sighing respiration,Other viral diseases NOS,1.0
Sighing respiration,Depressed - symptom,1.0
Sighing respiration,chest burning,1.0
Sighing respiration,Pemphigus and fogo selvagem,1.0
Sighing respiration,HIV Infections,1.0
Sighing respiration,Spastic syndrome,1.0
Sighing respiration,"Gait, Drop Foot",2.0
Sighing respiration,Recurrent disease,1.0
Sighing respiration,Muscle Cramp,1.0
Sighing respiration,Lethargy,1.0
Sighing respiration,Fibromyalgia,1.0
Sighing respiration,Arthritis,1.0
Sighing respiration,Hepatorenal Syndrome,1.0
Sighing respiration,Syndrome,1.0
Sighing respiration,Autoimmune disease (systemic) NOS,1.0
Sighing respiration,Preeclamptic toxemia,1.0
Sighing respiration,Blindness of one eye (disorder),1.0
Sighing respiration,Bubonic Plague,1.0
Sighing respiration,Painful Bladder Syndrome,1.0
Sighing respiration,Agitation,1.0
Sighing respiration,Pulmonary Stenosis,1.0
Sighing respiration,Psoriasis,1.0
Sighing respiration,Zunich neuroectodermal syndrome,1.0
Sighing respiration,RAINE SYNDROME,1.0
Sighing respiration,Liver diseases,1.0
Sighing respiration,Chronically Ill,1.0
Sighing respiration,HIV-infection (AIDS/ARC),1.0
Sighing respiration,"Encephalomyelitis, Western Equine",1.0
Sighing respiration,Erythema Multiforme,1.0
Sighing respiration,Eosinophilia-Myalgia Syndrome,1.0
Sighing respiration,Paraneoplastic Opsoclonus Ataxia,1.0
Sighing respiration,Recurrent abdominal pain,1.0
Mandibuloacral dysostosis,Gasping for breath,1.0
Mandibuloacral dysostosis,Shoulder stiff,1.0
Mandibuloacral dysostosis,WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME,1.0
Mandibuloacral dysostosis,Sharp pain,1.0
Mandibuloacral dysostosis,Reflex Sympathetic Dystrophy,2.0
Mandibuloacral dysostosis,Hamman-Rich syndrome,1.0
Mandibuloacral dysostosis,Lung Problem,1.0
Mandibuloacral dysostosis,Chest tightness,1.0
Mandibuloacral dysostosis,Pelvic Organ Prolapse,1.0
Mandibuloacral dysostosis,MRSA - Methicillin resistant Staphylococcus aureus infection,1.0
Mandibuloacral dysostosis,"Pain, Postoperative",1.0
Mandibuloacral dysostosis,Heartburn,1.0
Mandibuloacral dysostosis,Heartburn acidity,1.0
Mandibuloacral dysostosis,"AUTOINFLAMMATION, LIPODYSTROPHY, AND DERMATOSIS SYNDROME",1.0
Mandibuloacral dysostosis,Dizziness,1.0
Mandibuloacral dysostosis,Cerebrovascular accident,1.0
Mandibuloacral dysostosis,Agenesis of corpus callosum,1.0
Mandibuloacral dysostosis,Pemphigus and fogo selvagem,1.0
Mandibuloacral dysostosis,Chest Pain,1.0
Mandibuloacral dysostosis,Gastroesophageal reflux disease,1.0
Mandibuloacral dysostosis,Dehydration,1.0
Mandibuloacral dysostosis,Burning sensation,1.0
Mandibuloacral dysostosis,Numbness,1.0
Mandibuloacral dysostosis,Back Pain,1.0
Mandibuloacral dysostosis,Throat symptom,1.0
Mandibuloacral dysostosis,Stomach ache,1.0
Mandibuloacral dysostosis,side pain,1.0
Mandibuloacral dysostosis,Night sweats,1.0
Mandibuloacral dysostosis,Abdominal Pain,1.0
Mandibuloacral dysostosis,Chest pressure,1.0
Mandibuloacral dysostosis,Hepatorenal Syndrome,1.0
Mandibuloacral dysostosis,Muscle twitch,1.0
Mandibuloacral dysostosis,Temporal headache,1.0
Mandibuloacral dysostosis,Paresthesia of hand,1.0
Mandibuloacral dysostosis,Dyspepsia,1.0
Mandibuloacral dysostosis,Basilar-Type Migraine,1.0
Mandibuloacral dysostosis,"CHEST PAIN, SHARP",1.0
Mandibuloacral dysostosis,Coronary Occlusion,1.0
Mandibuloacral dysostosis,Cheiro-oral syndrome,1.0
Mandibuloacral dysostosis,Tietze's Syndrome,1.0
Mandibuloacral dysostosis,Pleurisy,1.0
Mandibuloacral dysostosis,Myopia,1.0
Mandibuloacral dysostosis,Pulmonary Embolism,1.0
Mandibuloacral dysostosis,Sleep Apnea Syndromes,1.0
Mandibuloacral dysostosis,Infantile neuronal ceroid lipofuscinosis,1.0
Mandibuloacral dysostosis,Viral myocarditis,1.0
Mandibuloacral dysostosis,CHEST BURNING PAIN OF,1.0
Mandibuloacral dysostosis,tingling in fingers,1.0
Mandibuloacral dysostosis,Numbness of face,1.0
Mandibuloacral dysostosis,dyspnea acute,1.0
Mandibuloacral dysostosis,Hyperemesis Gravidarum,1.0
Mandibuloacral dysostosis,Rales,1.0
Mandibuloacral dysostosis,"Pain, Burning",1.0
Mandibuloacral dysostosis,Psoriasis,1.0
Mandibuloacral dysostosis,Pneumopericardium,1.0
Mandibuloacral dysostosis,Pancreatic Pseudocyst,1.0
Mandibuloacral dysostosis,Zunich neuroectodermal syndrome,1.0
Mandibuloacral dysostosis,Nodular glomerulosclerosis,1.0
Mandibuloacral dysostosis,Purpura pigmentosa chronica,1.0
Gasping for breath,Shoulder stiff,1.0
Gasping for breath,Sinusitis,1.0
Gasping for breath,Nasal congestion (finding),1.0
Gasping for breath,shock symptoms,1.0
Gasping for breath,Heart Diseases,1.0
Gasping for breath,Triglyceride storage disease with ichthyosis,1.0
Gasping for breath,Dizziness,1.0
Gasping for breath,Chest Pain,1.0
Gasping for breath,Goldberg-Shprintzen megacolon syndrome,1.0
Gasping for breath,Herpes Labialis,1.0
Gasping for breath,Nocturnal cough,1.0
Gasping for breath,panic symptoms,1.0
Gasping for breath,Has tingling sensation,1.0
Bleeding ulcer,Influenza-like symptoms,1.0
Influenza-like symptoms,Fish-Eye Disease,1.0
Influenza-like symptoms,Sharp pain,1.0
Influenza-like symptoms,Reflex Sympathetic Dystrophy,1.0
Influenza-like symptoms,Sinusitis,1.0
Influenza-like symptoms,Ache,3.0
Influenza-like symptoms,Nasal congestion (finding),1.0
Influenza-like symptoms,Chest tightness,3.0
Influenza-like symptoms,Exanthema,1.0
Influenza-like symptoms,Dizziness,1.0
Influenza-like symptoms,Depressed - symptom,1.0
Influenza-like symptoms,Breathing abnormally deep,1.0
Influenza-like symptoms,Chest Pain,2.0
Influenza-like symptoms,Has tingling sensation,2.0
Influenza-like symptoms,Gastroesophageal reflux disease,1.0
Influenza-like symptoms,Cold sweat,1.0
Influenza-like symptoms,Recurrent disease,1.0
Influenza-like symptoms,Malnutrition,1.0
Influenza-like symptoms,Burning sensation,1.0
Influenza-like symptoms,Neck Pain,1.0
Influenza-like symptoms,Back Pain,1.0
Influenza-like symptoms,Difficulty sleeping,1.0
Influenza-like symptoms,Earache,1.0
Influenza-like symptoms,Pharyngeal dryness,1.0
Influenza-like symptoms,Stomach ache,3.0
Influenza-like symptoms,Arm Pain,1.0
Influenza-like symptoms,spells (neurological symptom),1.0
Influenza-like symptoms,Nose symptoms,1.0
Influenza-like symptoms,Congestion of throat,1.0
Influenza-like symptoms,Conjunctivitis,1.0
Influenza-like symptoms,Chest pressure,2.0
Influenza-like symptoms,Severe diarrhea,2.0
Influenza-like symptoms,Migraine Disorders,1.0
Influenza-like symptoms,Prediabetes syndrome,1.0
Influenza-like symptoms,Tonsillitis,1.0
Influenza-like symptoms,Vitamin Deficiency,1.0
Influenza-like symptoms,Autoimmune Diseases,1.0
Influenza-like symptoms,lump in throat,1.0
Influenza-like symptoms,headache severe,1.0
Influenza-like symptoms,Prickling sensation,1.0
Influenza-like symptoms,chest heaviness,1.0
Influenza-like symptoms,skin color change,1.0
Influenza-like symptoms,Glossalgia,1.0
Influenza-like symptoms,Stinging Sensation,1.0
Influenza-like symptoms,Skin symptom,1.0
Influenza-like symptoms,swollen glands in neck,1.0
Influenza-like symptoms,Upper back pain,1.0
Influenza-like symptoms,Frontal headache,1.0
Influenza-like symptoms,Hoarseness,1.0
Influenza-like symptoms,furuncle,1.0
Influenza-like symptoms,Severe pain,1.0
Influenza-like symptoms,Simian Acquired Immunodeficiency Syndrome,2.0
Influenza-like symptoms,Wiskott-Aldrich Syndrome,2.0
Influenza-like symptoms,Irritable Bowel Syndrome,1.0
Influenza-like symptoms,Intestinal infectious disease (disorder),1.0
Influenza-like symptoms,Aural pressure,1.0
Influenza-like symptoms,Heparin-induced thrombocytopenia,1.0
Influenza-like symptoms,"Total Hypotrichosis, Mari type",1.0
Influenza-like symptoms,"Diarrhea and vomiting, symptom",1.0
Influenza-like symptoms,Chest pain on breathing,1.0
Influenza-like symptoms,Agonizing Pain,1.0
Fish-Eye Disease,Algoneurodystrophy,1.0
Fish-Eye Disease,Amelogenesis imperfecta nephrocalcinosis,1.0
Fish-Eye Disease,"SHORT STATURE, ONYCHODYSPLASIA, FACIAL DYSMORPHISM, AND HYPOTRICHOSIS SYNDROME",1.0
Fish-Eye Disease,"POPLITEAL PTERYGIUM SYNDROME, LETHAL TYPE",1.0
Fish-Eye Disease,Sharp pain,1.0
Fish-Eye Disease,Reflex Sympathetic Dystrophy,1.0
Fish-Eye Disease,Sinusitis,1.0
Fish-Eye Disease,Ache,4.0
Fish-Eye Disease,Nasal congestion (finding),1.0
Fish-Eye Disease,Chest tightness,1.0
Fish-Eye Disease,Excessive tearing,2.0
Fish-Eye Disease,Heartburn,1.0
Fish-Eye Disease,Exanthema,2.0
Fish-Eye Disease,Dizziness,2.0
Fish-Eye Disease,Cerebrovascular accident,1.0
Fish-Eye Disease,Hypersensitivity disease,1.0
Fish-Eye Disease,Acquired Immunodeficiency Syndrome,1.0
Fish-Eye Disease,"DANDY-WALKER MALFORMATION WITH MENTAL RETARDATION, BASAL GANGLIA DISEASE, AND SEIZURES",1.0
Fish-Eye Disease,Other viral diseases NOS,1.0
Fish-Eye Disease,Depressed - symptom,1.0
Fish-Eye Disease,Breathing abnormally deep,3.0
Fish-Eye Disease,Chest Pain,4.0
Fish-Eye Disease,Digitorenocerebral Syndrome,1.0
Fish-Eye Disease,Has tingling sensation,2.0
Fish-Eye Disease,Gastroesophageal reflux disease,3.0
Fish-Eye Disease,"BESTROPHINOPATHY, AUTOSOMAL RECESSIVE",1.0
Fish-Eye Disease,Neuropathy,1.0
Fish-Eye Disease,Neurologic Symptoms,1.0
Fish-Eye Disease,Syncope,2.0
Fish-Eye Disease,Gastroparesis,1.0
Fish-Eye Disease,asthma with copd,1.0
Fish-Eye Disease,Recurrent disease,2.0
Fish-Eye Disease,Oral Ulcer,1.0
Fish-Eye Disease,Narcolepsy,1.0
Fish-Eye Disease,Xerostomia,2.0
Fish-Eye Disease,Tennis Elbow,1.0
Fish-Eye Disease,Deglutition Disorders,1.0
Fish-Eye Disease,Malnutrition,2.0
Fish-Eye Disease,Feeling nervous,1.0
Fish-Eye Disease,Burning sensation,3.0
Fish-Eye Disease,Muscle Cramp,1.0
Fish-Eye Disease,Numbness,1.0
Fish-Eye Disease,Neck Pain,3.0
Fish-Eye Disease,Feeling Cold,1.0
Fish-Eye Disease,Back Pain,3.0
Fish-Eye Disease,Difficulty sleeping,2.0
Fish-Eye Disease,Hunger,2.0
Fish-Eye Disease,Lethargy,1.0
Fish-Eye Disease,Hot flushes,1.0
Fish-Eye Disease,Earache,1.0
Fish-Eye Disease,Pharyngeal dryness,1.0
Fish-Eye Disease,Stomach ache,2.0
Fish-Eye Disease,Arm Pain,2.0
Fish-Eye Disease,spells (neurological symptom),2.0
Fish-Eye Disease,Nose symptoms,1.0
Fish-Eye Disease,Conjunctivitis,1.0
Fish-Eye Disease,Arthritis,1.0
Fish-Eye Disease,Abdominal Pain,1.0
Fish-Eye Disease,Chest pressure,1.0
Fish-Eye Disease,Lower respiratory tract infection,2.0
Fish-Eye Disease,Severe diarrhea,1.0
Fish-Eye Disease,Eructation,1.0
Fish-Eye Disease,Migraine Disorders,1.0
Fish-Eye Disease,Prediabetes syndrome,1.0
Fish-Eye Disease,Tonsillitis,1.0
Fish-Eye Disease,Vitamin Deficiency,1.0
Fish-Eye Disease,Autoimmune Diseases,1.0
Fish-Eye Disease,lump in throat,1.0
Fish-Eye Disease,headache severe,1.0
Fish-Eye Disease,Prickling sensation,1.0
Fish-Eye Disease,chest heaviness,1.0
Fish-Eye Disease,skin color change,1.0
Fish-Eye Disease,Glossalgia,1.0
Fish-Eye Disease,Stinging Sensation,1.0
Fish-Eye Disease,Skin symptom,1.0
Fish-Eye Disease,swollen glands in neck,1.0
Fish-Eye Disease,Upper back pain,1.0
Fish-Eye Disease,Frontal headache,1.0
Fish-Eye Disease,Hoarseness,1.0
Fish-Eye Disease,Punctate inner choroidopathy,1.0
Fish-Eye Disease,Coffin-Siris syndrome,1.0
Fish-Eye Disease,Spasm,1.0
Fish-Eye Disease,Left sided chest pain,1.0
Fish-Eye Disease,"Pneumonia, Viral",1.0
Fish-Eye Disease,Sore skin,1.0
Fish-Eye Disease,Simian Acquired Immunodeficiency Syndrome,3.0
Fish-Eye Disease,Wiskott-Aldrich Syndrome,2.0
Fish-Eye Disease,"Ectodermal Dysplasia, Hypohidrotic, Autosomal Recessive",1.0
Fish-Eye Disease,Dermatofibrosis lenticularis disseminata,1.0
Fish-Eye Disease,Heparin-induced thrombocytopenia,1.0
Fish-Eye Disease,Herpes zoster disease,1.0
Fish-Eye Disease,Hemorrhoids,1.0
Fish-Eye Disease,Pneumocystis jiroveci pneumonia,1.0
Fish-Eye Disease,Circling gait,1.0
Fish-Eye Disease,Epilepsy,1.0
Fish-Eye Disease,Cardiomyopathies,1.0
Fish-Eye Disease,Pertussis,1.0
Fish-Eye Disease,Borderline Hypertension,1.0
Fish-Eye Disease,Hereditary Coproporphyria,1.0
Fish-Eye Disease,Polymyalgia Rheumatica,1.0
Fish-Eye Disease,Neuroleptic Malignant Syndrome,1.0
Fish-Eye Disease,"Malaria, Cerebral",1.0
Algoneurodystrophy,Amelogenesis imperfecta nephrocalcinosis,1.0
Algoneurodystrophy,Pruritus,1.0
Algoneurodystrophy,Exanthema,1.0
Algoneurodystrophy,Infarction of spinal cord,1.0
Algoneurodystrophy,Dyssomnias,1.0
Algoneurodystrophy,Hypotrichosis simplex,1.0
Algoneurodystrophy,Autoimmune disease (systemic) NOS,1.0
Algoneurodystrophy,Preeclamptic toxemia,1.0
Algoneurodystrophy,Painful Bladder Syndrome,1.0
Algoneurodystrophy,Roberts-SC phocomelia syndrome,1.0
Algoneurodystrophy,Bronchiolitis Obliterans Organizing Pneumonia,1.0
Algoneurodystrophy,"Liver Failure, Acute",1.0
Algoneurodystrophy,"Brain Damage, Chronic",1.0
Amelogenesis imperfecta nephrocalcinosis,Adult Fanconi syndrome,1.0
Amelogenesis imperfecta nephrocalcinosis,Lung Problem,1.0
Amelogenesis imperfecta nephrocalcinosis,Malignant hyperpyrexia due to anesthesia,2.0
Amelogenesis imperfecta nephrocalcinosis,"Anemia, Diamond-Blackfan",1.0
Amelogenesis imperfecta nephrocalcinosis,Heart failure,1.0
Amelogenesis imperfecta nephrocalcinosis,Respiratory distress,1.0
Amelogenesis imperfecta nephrocalcinosis,Other viral diseases NOS,1.0
Amelogenesis imperfecta nephrocalcinosis,Simian Acquired Immunodeficiency Syndrome,2.0
Amelogenesis imperfecta nephrocalcinosis,Wheezing,1.0
Amelogenesis imperfecta nephrocalcinosis,Heparin-induced thrombocytopenia,1.0
Amelogenesis imperfecta nephrocalcinosis,Pneumocystis jiroveci pneumonia,1.0
Amelogenesis imperfecta nephrocalcinosis,RAINE SYNDROME,1.0
Amelogenesis imperfecta nephrocalcinosis,Tuberculous otitis media,1.0
Adult Fanconi syndrome,"Diabetes Mellitus, Non-Insulin-Dependent",1.0
Adult Fanconi syndrome,Hereditary Diseases,1.0
Adult Fanconi syndrome,WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME,2.0
Adult Fanconi syndrome,EXERTIONAL,1.0
Adult Fanconi syndrome,"POPLITEAL PTERYGIUM SYNDROME, LETHAL TYPE",1.0
Adult Fanconi syndrome,"Amyotrophic Lateral Sclerosis, Sporadic",1.0
Adult Fanconi syndrome,"Anemia, Diamond-Blackfan",1.0
Adult Fanconi syndrome,Plague,1.0
Adult Fanconi syndrome,Dehydration,1.0
Adult Fanconi syndrome,Deep Vein Thrombosis,1.0
Adult Fanconi syndrome,Hypotrichosis simplex,2.0
Adult Fanconi syndrome,Dermatofibrosis lenticularis disseminata,1.0
Adult Fanconi syndrome,Pneumocystis jiroveci pneumonia,1.0
Adult Fanconi syndrome,multiple pathologies,1.0
Adult Fanconi syndrome,Giant Cell Arteritis,1.0
Adult Fanconi syndrome,RAINE SYNDROME,1.0
Adult Fanconi syndrome,"Encephalomyelitis, Western Equine",1.0
Adult Fanconi syndrome,Feeling despair,1.0
Adult Fanconi syndrome,Thromboembolism,1.0
Adult Fanconi syndrome,Thrombophilia,1.0
Adult Fanconi syndrome,Hematological Disease,1.0
Adult Fanconi syndrome,Arthrogryposis renal dysfunction cholestasis syndrome,1.0
Adult Fanconi syndrome,Tuberculous otitis media,1.0
"Diabetes Mellitus, Non-Insulin-Dependent",Hereditary Diseases,1.0
"Diabetes Mellitus, Non-Insulin-Dependent",WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME,1.0
"Diabetes Mellitus, Non-Insulin-Dependent",EXERTIONAL,1.0
"Diabetes Mellitus, Non-Insulin-Dependent",Reflex Sympathetic Dystrophy,1.0
"Diabetes Mellitus, Non-Insulin-Dependent",Chest tightness,1.0
"Diabetes Mellitus, Non-Insulin-Dependent","Respiratory Distress Syndrome, Adult",1.0
"Diabetes Mellitus, Non-Insulin-Dependent",Depressed - symptom,1.0
"Diabetes Mellitus, Non-Insulin-Dependent",Digitorenocerebral Syndrome,1.0
"Diabetes Mellitus, Non-Insulin-Dependent",Back Pain,1.0
"Diabetes Mellitus, Non-Insulin-Dependent",spells (neurological symptom),1.0
"Diabetes Mellitus, Non-Insulin-Dependent",Myopathy,1.0
"Diabetes Mellitus, Non-Insulin-Dependent",Lower respiratory tract infection,1.0
"Diabetes Mellitus, Non-Insulin-Dependent",Autoimmune Diseases,1.0
"Diabetes Mellitus, Non-Insulin-Dependent",headache severe,1.0
"Diabetes Mellitus, Non-Insulin-Dependent",chest heaviness,1.0
"Diabetes Mellitus, Non-Insulin-Dependent",Pain of lymph node,1.0
"Diabetes Mellitus, Non-Insulin-Dependent",Temporal headache,1.0
"Diabetes Mellitus, Non-Insulin-Dependent",Basilar-Type Migraine,1.0
"Diabetes Mellitus, Non-Insulin-Dependent",Heparin-induced thrombocytopenia,1.0
"Diabetes Mellitus, Non-Insulin-Dependent",Painful Bladder Syndrome,1.0
"Diabetes Mellitus, Non-Insulin-Dependent",Potassium aggravated myotonia,1.0
"Diabetes Mellitus, Non-Insulin-Dependent",Chronic venous insufficiency,1.0
"Diabetes Mellitus, Non-Insulin-Dependent",Bursitis of hip,1.0
"Diabetes Mellitus, Non-Insulin-Dependent",Bursitis,1.0
"Diabetes Mellitus, Non-Insulin-Dependent",Transient Ischemic Attack,1.0
"Diabetes Mellitus, Non-Insulin-Dependent","Arthritis, Psoriatic",1.0
"Diabetes Mellitus, Non-Insulin-Dependent",Inflammation of joint of foot,1.0
"Diabetes Mellitus, Non-Insulin-Dependent",Chronic Kidney Diseases,1.0
"Diabetes Mellitus, Non-Insulin-Dependent",Radiation Damage,1.0
"Diabetes Mellitus, Non-Insulin-Dependent",Steroid-induced myopathy,1.0
"Diabetes Mellitus, Non-Insulin-Dependent",Agitation,1.0
"Diabetes Mellitus, Non-Insulin-Dependent",Tenalgia,1.0
"Diabetes Mellitus, Non-Insulin-Dependent",Vaccines allergy,1.0
Hereditary Diseases,WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME,1.0
Hereditary Diseases,EXERTIONAL,1.0
WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME,EXERTIONAL,1.0
WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME,Lung Problem,1.0
WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME,Ache,1.0
WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME,Chest tightness,1.0
WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME,Myocardial Ischemia,1.0
WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME,Pelvic Organ Prolapse,3.0
WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME,MRSA - Methicillin resistant Staphylococcus aureus infection,1.0
WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME,"Pain, Postoperative",3.0
WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME,"Myelitis, Acute Transverse",1.0
WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME,Van der Woude syndrome,2.0
WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME,"Anemia, Diamond-Blackfan",1.0
WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME,"AUTOINFLAMMATION, LIPODYSTROPHY, AND DERMATOSIS SYNDROME",2.0
WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME,Neonatal Jaundice,1.0
WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME,Dizziness,1.0
WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME,Agenesis of corpus callosum,3.0
WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME,chest burning,1.0
WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME,Breathing abnormally deep,1.0
WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME,Chest Pain,1.0
WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME,Constipation,1.0
WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME,Dehydration,2.0
WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME,Syncope,1.0
WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME,Recurrent disease,1.0
WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME,Malnutrition,1.0
WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME,Back Pain,2.0
WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME,Arm Pain,1.0
